d,model,num_iters
8,simple_cgp_sam,1705
8,simple_cgp_sam,1694
8,simple_cgp_sam,1351
8,simple_cgp_sam,1108
8,simple_cgp_sam,367
8,simple_cgp_sam,223
8,simple_cgp_sam,1911
8,simple_cgp_sam,642
8,simple_cgp_sam,989
8,simple_cgp_sam,485
8,simple_cgp_sam,676
8,simple_cgp_sam,1422
8,simple_cgp_sam,358
8,simple_cgp_sam,712
8,simple_cgp_sam,546
8,simple_cgp_sam,727
8,simple_cgp_sam,716
8,simple_cgp_sam,2127
8,simple_cgp_sam,578
8,simple_cgp_sam,2506
8,simple_cgp_sam,551
8,simple_cgp_sam,694
8,simple_cgp_sam,955
8,simple_cgp_sam,558
8,simple_cgp_sam,569
8,simple_cgp_sam,1988
8,simple_cgp_sam,232
8,simple_cgp_sam,933
8,simple_cgp_sam,448
8,simple_cgp_sam,705
8,simple_cgp_sam,1224
8,simple_cgp_sam,268
8,simple_cgp_sam,420
8,simple_cgp_sam,744
8,simple_cgp_sam,2751
8,simple_cgp_sam,1321
8,simple_cgp_sam,815
8,simple_cgp_sam,1442
8,simple_cgp_sam,222
8,simple_cgp_sam,320
8,simple_cgp_sam,619
8,simple_cgp_sam,870
8,simple_cgp_sam,1749
8,simple_cgp_sam,251
8,simple_cgp_sam,597
8,simple_cgp_sam,306
8,simple_cgp_sam,1728
8,simple_cgp_sam,1646
8,simple_cgp_sam,839
8,simple_cgp_sam,691
8,simple_cgp_sam,2153
8,simple_cgp_sam,1314
8,simple_cgp_sam,313
8,simple_cgp_sam,375
9,simple_cgp_sam,208
9,simple_cgp_sam,948
9,simple_cgp_sam,2101
9,simple_cgp_sam,1272
9,simple_cgp_sam,310
9,simple_cgp_sam,3692
9,simple_cgp_sam,2220
9,simple_cgp_sam,342
9,simple_cgp_sam,1560
9,simple_cgp_sam,541
9,simple_cgp_sam,1741
9,simple_cgp_sam,1324
9,simple_cgp_sam,2316
9,simple_cgp_sam,1096
9,simple_cgp_sam,1166
9,simple_cgp_sam,1177
9,simple_cgp_sam,2490
9,simple_cgp_sam,4348
9,simple_cgp_sam,2307
9,simple_cgp_sam,456
9,simple_cgp_sam,580
9,simple_cgp_sam,2074
9,simple_cgp_sam,1328
9,simple_cgp_sam,936
9,simple_cgp_sam,1912
9,simple_cgp_sam,933
9,simple_cgp_sam,472
9,simple_cgp_sam,805
9,simple_cgp_sam,1259
9,simple_cgp_sam,1252
9,simple_cgp_sam,3955
9,simple_cgp_sam,507
9,simple_cgp_sam,3997
9,simple_cgp_sam,325
9,simple_cgp_sam,3342
9,simple_cgp_sam,749
9,simple_cgp_sam,520
9,simple_cgp_sam,1154
9,simple_cgp_sam,1267
9,simple_cgp_sam,1368
9,simple_cgp_sam,518
9,simple_cgp_sam,3074
9,simple_cgp_sam,1405
9,simple_cgp_sam,790
9,simple_cgp_sam,1385
9,simple_cgp_sam,1943
9,simple_cgp_sam,1733
9,simple_cgp_sam,978
9,simple_cgp_sam,619
9,simple_cgp_sam,3415
9,simple_cgp_sam,2264
9,simple_cgp_sam,1530
9,simple_cgp_sam,1464
9,simple_cgp_sam,1043
9,simple_cgp_sam,749
9,simple_cgp_sam,788
9,simple_cgp_sam,1169
9,simple_cgp_sam,3132
9,simple_cgp_sam,788
9,simple_cgp_sam,1072
9,simple_cgp_sam,1008
9,simple_cgp_sam,1678
9,simple_cgp_sam,854
9,simple_cgp_sam,399
9,simple_cgp_sam,1468
9,simple_cgp_sam,688
9,simple_cgp_sam,666
9,simple_cgp_sam,1645
9,simple_cgp_sam,857
9,simple_cgp_sam,2205
9,simple_cgp_sam,3793
9,simple_cgp_sam,1345
9,simple_cgp_sam,606
9,simple_cgp_sam,1335
9,simple_cgp_sam,919
9,simple_cgp_sam,1336
9,simple_cgp_sam,801
9,simple_cgp_sam,839
9,simple_cgp_sam,2085
9,simple_cgp_sam,1984
9,simple_cgp_sam,1680
9,simple_cgp_sam,1205
9,simple_cgp_sam,1923
9,simple_cgp_sam,5036
9,simple_cgp_sam,2870
9,simple_cgp_sam,1678
9,simple_cgp_sam,306
9,simple_cgp_sam,3342
9,simple_cgp_sam,518
9,simple_cgp_sam,1179
9,simple_cgp_sam,755
9,simple_cgp_sam,2164
9,simple_cgp_sam,897
9,simple_cgp_sam,3032
9,simple_cgp_sam,1277
9,simple_cgp_sam,1292
9,simple_cgp_sam,556
9,simple_cgp_sam,834
9,simple_cgp_sam,1599
9,simple_cgp_sam,1497
10,simple_cgp_prob,14092
10,simple_cgp_prob,2721
10,simple_cgp_prob,1258
10,simple_cgp_prob,6467
10,simple_cgp_prob,2458
10,simple_cgp_prob,2815
10,simple_cgp_prob,5788
10,simple_cgp_prob,1232
10,simple_cgp_prob,4471
10,simple_cgp_prob,6868
10,simple_cgp_prob,6834
10,simple_cgp_prob,6073
10,simple_cgp_prob,2014
10,simple_cgp_prob,3420
10,simple_cgp_prob,4177
10,simple_cgp_prob,5874
10,simple_cgp_prob,8239
10,simple_cgp_prob,6769
10,simple_cgp_prob,9202
10,simple_cgp_prob,1297
10,simple_cgp_prob,2726
10,simple_cgp_prob,1393
10,simple_cgp_prob,5869
10,simple_cgp_prob,1376
10,simple_cgp_prob,5822
10,simple_cgp_prob,3306
10,simple_cgp_prob,4103
10,simple_cgp_prob,3555
10,simple_cgp_prob,7039
10,simple_cgp_prob,1800
10,simple_cgp_prob,4145
10,simple_cgp_prob,1380
10,simple_cgp_prob,2969
10,simple_cgp_prob,8604
10,simple_cgp_prob,1498
10,simple_cgp_prob,3912
10,simple_cgp_prob,2526
10,simple_cgp_prob,3904
10,simple_cgp_prob,1966
10,simple_cgp_prob,2224
10,simple_cgp_prob,5234
10,simple_cgp_prob,1567
10,simple_cgp_prob,1359
10,simple_cgp_prob,1993
10,simple_cgp_prob,945
10,simple_cgp_prob,15097
10,simple_cgp_prob,4075
10,simple_cgp_prob,3320
10,simple_cgp_prob,4111
10,simple_cgp_prob,5701
10,simple_cgp_prob,4262
10,simple_cgp_prob,1989
10,simple_cgp_prob,5558
10,simple_cgp_prob,2553
10,simple_cgp_prob,10055
10,simple_cgp_prob,13188
10,simple_cgp_prob,907
10,simple_cgp_prob,4874
10,simple_cgp_prob,835
10,simple_cgp_prob,6249
10,simple_cgp_prob,5292
10,simple_cgp_prob,9399
10,simple_cgp_prob,4268
10,simple_cgp_prob,6601
10,simple_cgp_prob,2805
10,simple_cgp_prob,4783
10,simple_cgp_prob,1863
10,simple_cgp_prob,5240
10,simple_cgp_prob,3318
10,simple_cgp_prob,1361
10,simple_cgp_prob,4250
10,simple_cgp_prob,4248
10,simple_cgp_prob,653
10,simple_cgp_prob,3898
10,simple_cgp_prob,10044
10,simple_cgp_prob,758
10,simple_cgp_prob,2390
10,simple_cgp_prob,1846
10,simple_cgp_prob,3999
10,simple_cgp_prob,11730
10,simple_cgp_prob,2365
10,simple_cgp_prob,2282
10,simple_cgp_prob,2891
10,simple_cgp_prob,3414
10,simple_cgp_prob,5047
10,simple_cgp_prob,23550
10,simple_cgp_prob,1210
10,simple_cgp_prob,723
10,simple_cgp_prob,7573
10,simple_cgp_prob,12499
10,simple_cgp_prob,4336
10,simple_cgp_prob,2948
10,simple_cgp_prob,1582
10,simple_cgp_prob,4532
10,simple_cgp_prob,1965
10,simple_cgp_prob,1779
10,simple_cgp_prob,1616
10,simple_cgp_prob,2564
10,simple_cgp_prob,2306
10,simple_cgp_prob,35394
1,simple_cgp_prob,0
1,simple_cgp_prob,0
11,simple_cgp_prob,2606
11,simple_cgp_prob,2813
11,simple_cgp_prob,9535
11,simple_cgp_prob,21878
11,simple_cgp_prob,14860
11,simple_cgp_prob,7720
11,simple_cgp_prob,6657
11,simple_cgp_prob,6199
11,simple_cgp_prob,4796
11,simple_cgp_prob,37599
11,simple_cgp_prob,5814
1,simple_cgp_prob,0
11,simple_cgp_prob,7094
11,simple_cgp_prob,3094
11,simple_cgp_prob,4139
11,simple_cgp_prob,8301
11,simple_cgp_prob,2663
11,simple_cgp_prob,2866
11,simple_cgp_prob,2263
11,simple_cgp_prob,1938
11,simple_cgp_prob,12702
11,simple_cgp_prob,2739
11,simple_cgp_prob,9652
1,simple_cgp_prob,0
11,simple_cgp_prob,2179
11,simple_cgp_prob,2651
11,simple_cgp_prob,6405
11,simple_cgp_prob,2692
11,simple_cgp_prob,1899
11,simple_cgp_prob,10362
11,simple_cgp_prob,1121
11,simple_cgp_prob,9940
11,simple_cgp_prob,2527
11,simple_cgp_prob,3074
11,simple_cgp_prob,5029
1,simple_cgp_prob,0
11,simple_cgp_prob,2734
11,simple_cgp_prob,4949
11,simple_cgp_prob,7061
11,simple_cgp_prob,5996
11,simple_cgp_prob,970
11,simple_cgp_prob,5501
11,simple_cgp_prob,2724
11,simple_cgp_prob,5066
11,simple_cgp_prob,12342
11,simple_cgp_prob,1352
11,simple_cgp_prob,2588
1,simple_cgp_prob,0
11,simple_cgp_prob,12022
11,simple_cgp_prob,4198
11,simple_cgp_prob,7030
11,simple_cgp_prob,7491
11,simple_cgp_prob,7521
11,simple_cgp_prob,6314
11,simple_cgp_prob,2038
11,simple_cgp_prob,1586
11,simple_cgp_prob,4197
11,simple_cgp_prob,15420
11,simple_cgp_prob,7264
1,simple_cgp_prob,0
11,simple_cgp_prob,3242
11,simple_cgp_prob,33658
11,simple_cgp_prob,29371
11,simple_cgp_prob,3859
11,simple_cgp_prob,2818
11,simple_cgp_prob,2974
11,simple_cgp_prob,9788
11,simple_cgp_prob,1540
11,simple_cgp_prob,2861
11,simple_cgp_prob,10777
11,simple_cgp_prob,3518
1,simple_cgp_prob,0
11,simple_cgp_prob,1970
11,simple_cgp_prob,19542
11,simple_cgp_prob,9942
11,simple_cgp_prob,3619
11,simple_cgp_prob,2107
11,simple_cgp_prob,2232
11,simple_cgp_prob,4732
11,simple_cgp_prob,3661
11,simple_cgp_prob,3361
11,simple_cgp_prob,2396
11,simple_cgp_prob,5451
1,simple_cgp_prob,0
11,simple_cgp_prob,4426
11,simple_cgp_prob,6048
11,simple_cgp_prob,13878
11,simple_cgp_prob,12172
11,simple_cgp_prob,2102
11,simple_cgp_prob,6494
11,simple_cgp_prob,17486
11,simple_cgp_prob,3766
11,simple_cgp_prob,899
11,simple_cgp_prob,4207
11,simple_cgp_prob,7091
1,simple_cgp_prob,0
11,simple_cgp_prob,9786
11,simple_cgp_prob,7175
11,simple_cgp_prob,28777
11,simple_cgp_prob,11015
11,simple_cgp_prob,1764
11,simple_cgp_prob,3561
11,simple_cgp_prob,4677
11,simple_cgp_prob,7778
11,simple_cgp_prob,3615
11,simple_cgp_prob,2116
11,simple_cgp_prob,2975
1,simple_cgp_prob,0
11,simple_cgp_prob,4599
1,simple_cgp_prob,0
1,simple_cgp_prob,0
12,simple_cgp_prob,6586
12,simple_cgp_prob,4104
12,simple_cgp_prob,2072
12,simple_cgp_prob,5139
12,simple_cgp_prob,2958
12,simple_cgp_prob,5831
12,simple_cgp_prob,4365
12,simple_cgp_prob,2049
12,simple_cgp_prob,22730
12,simple_cgp_prob,14261
12,simple_cgp_prob,2831
1,simple_cgp_prob,2
12,simple_cgp_prob,3218
12,simple_cgp_prob,8388
12,simple_cgp_prob,10139
12,simple_cgp_prob,2608
12,simple_cgp_prob,1992
12,simple_cgp_prob,1296
12,simple_cgp_prob,5930
12,simple_cgp_prob,1658
12,simple_cgp_prob,4278
12,simple_cgp_prob,25822
12,simple_cgp_prob,4635
1,simple_cgp_prob,0
12,simple_cgp_prob,2601
12,simple_cgp_prob,4679
12,simple_cgp_prob,3315
12,simple_cgp_prob,1533
12,simple_cgp_prob,3947
12,simple_cgp_prob,6188
12,simple_cgp_prob,19194
12,simple_cgp_prob,8289
12,simple_cgp_prob,46978
12,simple_cgp_prob,1768
12,simple_cgp_prob,6082
1,simple_cgp_prob,0
12,simple_cgp_prob,2990
12,simple_cgp_prob,17605
12,simple_cgp_prob,9489
12,simple_cgp_prob,23826
12,simple_cgp_prob,2507
12,simple_cgp_prob,21059
12,simple_cgp_prob,3928
12,simple_cgp_prob,11372
12,simple_cgp_prob,1898
12,simple_cgp_prob,5717
12,simple_cgp_prob,14567
1,simple_cgp_prob,0
12,simple_cgp_prob,4485
12,simple_cgp_prob,9295
12,simple_cgp_prob,17782
12,simple_cgp_prob,2302
12,simple_cgp_prob,11284
12,simple_cgp_prob,2200
12,simple_cgp_prob,4904
12,simple_cgp_prob,5962
12,simple_cgp_prob,6862
12,simple_cgp_prob,4897
12,simple_cgp_prob,2883
1,simple_cgp_prob,0
12,simple_cgp_prob,4278
12,simple_cgp_prob,7849
12,simple_cgp_prob,2615
12,simple_cgp_prob,1537
12,simple_cgp_prob,4614
12,simple_cgp_prob,4276
12,simple_cgp_prob,2344
12,simple_cgp_prob,12089
12,simple_cgp_prob,20117
12,simple_cgp_prob,10426
12,simple_cgp_prob,2396
1,simple_cgp_prob,0
12,simple_cgp_prob,10767
12,simple_cgp_prob,9623
12,simple_cgp_prob,2948
12,simple_cgp_prob,3655
12,simple_cgp_prob,3350
12,simple_cgp_prob,8281
12,simple_cgp_prob,14639
12,simple_cgp_prob,4043
12,simple_cgp_prob,19058
12,simple_cgp_prob,9738
12,simple_cgp_prob,5542
1,simple_cgp_prob,0
12,simple_cgp_prob,8155
12,simple_cgp_prob,6751
12,simple_cgp_prob,10821
12,simple_cgp_prob,23837
12,simple_cgp_prob,18286
12,simple_cgp_prob,62620
12,simple_cgp_prob,10135
12,simple_cgp_prob,5621
12,simple_cgp_prob,5663
12,simple_cgp_prob,11919
12,simple_cgp_prob,39590
1,simple_cgp_prob,0
12,simple_cgp_prob,10232
12,simple_cgp_prob,11584
12,simple_cgp_prob,3946
12,simple_cgp_prob,21924
12,simple_cgp_prob,3238
12,simple_cgp_prob,2035
12,simple_cgp_prob,10418
12,simple_cgp_prob,5839
12,simple_cgp_prob,20004
12,simple_cgp_prob,1414
12,simple_cgp_prob,6272
1,simple_cgp_prob,0
12,simple_cgp_prob,2573
1,simple_cgp_prob,0
1,simple_cgp_prob,0
13,simple_cgp_prob,13110
13,simple_cgp_prob,6755
13,simple_cgp_prob,11106
13,simple_cgp_prob,5385
13,simple_cgp_prob,3246
13,simple_cgp_prob,4614
13,simple_cgp_prob,7005
13,simple_cgp_prob,8098
13,simple_cgp_prob,20977
13,simple_cgp_prob,22263
13,simple_cgp_prob,5453
1,simple_cgp_prob,0
13,simple_cgp_prob,7535
13,simple_cgp_prob,5518
13,simple_cgp_prob,3309
13,simple_cgp_prob,5526
13,simple_cgp_prob,7995
13,simple_cgp_prob,8847
13,simple_cgp_prob,16777
13,simple_cgp_prob,21619
13,simple_cgp_prob,8187
13,simple_cgp_prob,9294
13,simple_cgp_prob,7571
1,simple_cgp_prob,0
13,simple_cgp_prob,3930
13,simple_cgp_prob,6002
13,simple_cgp_prob,5237
13,simple_cgp_prob,5128
13,simple_cgp_prob,19664
13,simple_cgp_prob,5691
13,simple_cgp_prob,12745
13,simple_cgp_prob,12061
13,simple_cgp_prob,4556
13,simple_cgp_prob,2424
13,simple_cgp_prob,9578
1,simple_cgp_prob,0
13,simple_cgp_prob,11014
13,simple_cgp_prob,4707
13,simple_cgp_prob,5755
13,simple_cgp_prob,15836
13,simple_cgp_prob,5514
13,simple_cgp_prob,8545
13,simple_cgp_prob,10175
13,simple_cgp_prob,6966
13,simple_cgp_prob,17885
13,simple_cgp_prob,14908
13,simple_cgp_prob,6287
1,simple_cgp_prob,0
13,simple_cgp_prob,22282
13,simple_cgp_prob,6625
13,simple_cgp_prob,15040
13,simple_cgp_prob,11283
13,simple_cgp_prob,10920
13,simple_cgp_prob,9607
13,simple_cgp_prob,37019
13,simple_cgp_prob,9549
13,simple_cgp_prob,13748
13,simple_cgp_prob,6504
13,simple_cgp_prob,15063
1,simple_cgp_prob,0
13,simple_cgp_prob,18507
13,simple_cgp_prob,3480
13,simple_cgp_prob,5610
13,simple_cgp_prob,8916
13,simple_cgp_prob,3684
13,simple_cgp_prob,8154
13,simple_cgp_prob,1388
13,simple_cgp_prob,19627
13,simple_cgp_prob,6886
13,simple_cgp_prob,8347
13,simple_cgp_prob,2235
1,simple_cgp_prob,0
13,simple_cgp_prob,16368
13,simple_cgp_prob,18152
13,simple_cgp_prob,8235
13,simple_cgp_prob,19014
13,simple_cgp_prob,10485
13,simple_cgp_prob,8173
13,simple_cgp_prob,56769
13,simple_cgp_prob,13075
13,simple_cgp_prob,4460
13,simple_cgp_prob,2953
13,simple_cgp_prob,10307
1,simple_cgp_prob,0
13,simple_cgp_prob,13490
13,simple_cgp_prob,6586
13,simple_cgp_prob,33062
13,simple_cgp_prob,5046
13,simple_cgp_prob,9384
13,simple_cgp_prob,2847
13,simple_cgp_prob,8682
13,simple_cgp_prob,7610
13,simple_cgp_prob,4000
13,simple_cgp_prob,6961
13,simple_cgp_prob,2448
1,simple_cgp_prob,0
13,simple_cgp_prob,5576
13,simple_cgp_prob,13243
13,simple_cgp_prob,39728
13,simple_cgp_prob,12152
13,simple_cgp_prob,18272
13,simple_cgp_prob,5900
13,simple_cgp_prob,13059
13,simple_cgp_prob,21874
13,simple_cgp_prob,22029
13,simple_cgp_prob,5482
13,simple_cgp_prob,17507
1,simple_cgp_prob,1
13,simple_cgp_prob,18320
1,simple_cgp_prob,0
1,simple_cgp_prob,0
14,simple_cgp_prob,39154
14,simple_cgp_prob,16124
14,simple_cgp_prob,11768
14,simple_cgp_prob,17418
14,simple_cgp_prob,6289
14,simple_cgp_prob,4636
14,simple_cgp_prob,23708
14,simple_cgp_prob,37441
14,simple_cgp_prob,8406
14,simple_cgp_prob,36477
14,simple_cgp_prob,3526
1,simple_cgp_prob,0
14,simple_cgp_prob,8735
14,simple_cgp_prob,63903
14,simple_cgp_prob,14665
14,simple_cgp_prob,5652
14,simple_cgp_prob,6552
14,simple_cgp_prob,18646
14,simple_cgp_prob,12808
14,simple_cgp_prob,4003
14,simple_cgp_prob,21294
14,simple_cgp_prob,2767
14,simple_cgp_prob,27588
1,simple_cgp_prob,0
14,simple_cgp_prob,25891
14,simple_cgp_prob,25176
14,simple_cgp_prob,9546
14,simple_cgp_prob,49571
14,simple_cgp_prob,35217
14,simple_cgp_prob,6216
14,simple_cgp_prob,13994
14,simple_cgp_prob,4257
14,simple_cgp_prob,3456
14,simple_cgp_prob,26639
14,simple_cgp_prob,7074
1,simple_cgp_prob,0
14,simple_cgp_prob,18216
14,simple_cgp_prob,14078
14,simple_cgp_prob,10540
14,simple_cgp_prob,10131
14,simple_cgp_prob,8666
14,simple_cgp_prob,12140
14,simple_cgp_prob,4940
14,simple_cgp_prob,8999
14,simple_cgp_prob,6641
14,simple_cgp_prob,9512
14,simple_cgp_prob,28431
1,simple_cgp_prob,17
14,simple_cgp_prob,7372
14,simple_cgp_prob,6049
14,simple_cgp_prob,4759
14,simple_cgp_prob,16303
14,simple_cgp_prob,12881
14,simple_cgp_prob,44181
14,simple_cgp_prob,13397
14,simple_cgp_prob,10252
14,simple_cgp_prob,13326
14,simple_cgp_prob,20782
14,simple_cgp_prob,17770
1,simple_cgp_prob,1
14,simple_cgp_prob,39580
14,simple_cgp_prob,23873
14,simple_cgp_prob,9415
14,simple_cgp_prob,85134
14,simple_cgp_prob,11773
14,simple_cgp_prob,53493
14,simple_cgp_prob,5918
14,simple_cgp_prob,10294
14,simple_cgp_prob,5876
14,simple_cgp_prob,22636
14,simple_cgp_prob,5332
1,simple_cgp_prob,0
14,simple_cgp_prob,26271
14,simple_cgp_prob,17687
14,simple_cgp_prob,22048
14,simple_cgp_prob,3899
14,simple_cgp_prob,13808
14,simple_cgp_prob,11449
14,simple_cgp_prob,13919
14,simple_cgp_prob,20582
14,simple_cgp_prob,11465
14,simple_cgp_prob,19838
14,simple_cgp_prob,28427
1,simple_cgp_prob,11
14,simple_cgp_prob,25112
14,simple_cgp_prob,9035
14,simple_cgp_prob,15215
14,simple_cgp_prob,32069
14,simple_cgp_prob,12153
14,simple_cgp_prob,37870
14,simple_cgp_prob,11233
14,simple_cgp_prob,15241
14,simple_cgp_prob,7885
14,simple_cgp_prob,14047
14,simple_cgp_prob,25239
1,simple_cgp_prob,4
14,simple_cgp_prob,7385
14,simple_cgp_prob,15890
14,simple_cgp_prob,14194
14,simple_cgp_prob,17092
14,simple_cgp_prob,4414
14,simple_cgp_prob,63816
14,simple_cgp_prob,16663
14,simple_cgp_prob,28594
14,simple_cgp_prob,6409
14,simple_cgp_prob,21462
14,simple_cgp_prob,6525
1,simple_cgp_prob,0
14,simple_cgp_prob,14156
1,simple_cgp_prob,0
1,simple_cgp_prob,0
15,simple_cgp_prob,7207
15,simple_cgp_prob,28348
15,simple_cgp_prob,26765
15,simple_cgp_prob,7531
15,simple_cgp_prob,27080
15,simple_cgp_prob,3775
15,simple_cgp_prob,12858
15,simple_cgp_prob,20362
15,simple_cgp_prob,18040
15,simple_cgp_prob,45026
15,simple_cgp_prob,3673
1,simple_cgp_prob,0
15,simple_cgp_prob,10755
15,simple_cgp_prob,12845
15,simple_cgp_prob,11481
15,simple_cgp_prob,20955
15,simple_cgp_prob,10079
15,simple_cgp_prob,24206
15,simple_cgp_prob,26552
15,simple_cgp_prob,51390
15,simple_cgp_prob,15326
15,simple_cgp_prob,7306
15,simple_cgp_prob,14614
1,simple_cgp_prob,0
15,simple_cgp_prob,10597
15,simple_cgp_prob,28007
15,simple_cgp_prob,8724
15,simple_cgp_prob,26304
15,simple_cgp_prob,27126
15,simple_cgp_prob,27094
15,simple_cgp_prob,16054
15,simple_cgp_prob,22876
15,simple_cgp_prob,12337
15,simple_cgp_prob,14966
15,simple_cgp_prob,2482
1,simple_cgp_prob,0
15,simple_cgp_prob,16536
15,simple_cgp_prob,20676
15,simple_cgp_prob,23187
15,simple_cgp_prob,54505
15,simple_cgp_prob,13719
15,simple_cgp_prob,59714
15,simple_cgp_prob,24777
15,simple_cgp_prob,21352
15,simple_cgp_prob,3081
15,simple_cgp_prob,11973
15,simple_cgp_prob,16658
1,simple_cgp_prob,0
15,simple_cgp_prob,9468
15,simple_cgp_prob,35161
15,simple_cgp_prob,7620
15,simple_cgp_prob,11435
15,simple_cgp_prob,28215
15,simple_cgp_prob,50715
15,simple_cgp_prob,5567
15,simple_cgp_prob,14456
15,simple_cgp_prob,9277
15,simple_cgp_prob,36563
15,simple_cgp_prob,4477
1,simple_cgp_prob,0
15,simple_cgp_prob,23633
15,simple_cgp_prob,9950
15,simple_cgp_prob,11143
15,simple_cgp_prob,23351
15,simple_cgp_prob,36792
15,simple_cgp_prob,21669
15,simple_cgp_prob,4741
15,simple_cgp_prob,21112
15,simple_cgp_prob,8777
15,simple_cgp_prob,27191
15,simple_cgp_prob,15389
1,simple_cgp_prob,0
15,simple_cgp_prob,27852
15,simple_cgp_prob,8217
15,simple_cgp_prob,14559
15,simple_cgp_prob,19212
15,simple_cgp_prob,18240
15,simple_cgp_prob,6643
15,simple_cgp_prob,31654
15,simple_cgp_prob,31497
15,simple_cgp_prob,14064
15,simple_cgp_prob,12455
15,simple_cgp_prob,14271
1,simple_cgp_prob,0
15,simple_cgp_prob,15215
15,simple_cgp_prob,11098
15,simple_cgp_prob,18484
15,simple_cgp_prob,18238
15,simple_cgp_prob,12920
15,simple_cgp_prob,5339
15,simple_cgp_prob,5457
15,simple_cgp_prob,25943
15,simple_cgp_prob,22255
15,simple_cgp_prob,10038
15,simple_cgp_prob,9045
1,simple_cgp_prob,0
15,simple_cgp_prob,18388
15,simple_cgp_prob,18087
15,simple_cgp_prob,20366
15,simple_cgp_prob,8172
15,simple_cgp_prob,14239
15,simple_cgp_prob,35693
15,simple_cgp_prob,34835
15,simple_cgp_prob,8486
15,simple_cgp_prob,13095
15,simple_cgp_prob,15716
15,simple_cgp_prob,9570
1,simple_cgp_prob,0
15,simple_cgp_prob,20642
1,simple_cgp_prob,2
1,simple_cgp_prob,0
16,simple_cgp_prob,10966
16,simple_cgp_prob,180966
16,simple_cgp_prob,5407
16,simple_cgp_prob,8611
16,simple_cgp_prob,37045
16,simple_cgp_prob,19938
16,simple_cgp_prob,5074
16,simple_cgp_prob,20300
16,simple_cgp_prob,28392
16,simple_cgp_prob,10964
16,simple_cgp_prob,28318
1,simple_cgp_prob,0
16,simple_cgp_prob,35582
16,simple_cgp_prob,17457
16,simple_cgp_prob,42835
16,simple_cgp_prob,40153
16,simple_cgp_prob,20889
16,simple_cgp_prob,12310
16,simple_cgp_prob,96844
16,simple_cgp_prob,7720
16,simple_cgp_prob,6857
16,simple_cgp_prob,25832
16,simple_cgp_prob,26686
1,simple_cgp_prob,0
16,simple_cgp_prob,21066
16,simple_cgp_prob,12917
16,simple_cgp_prob,36071
16,simple_cgp_prob,9611
16,simple_cgp_prob,7888
16,simple_cgp_prob,21887
16,simple_cgp_prob,13052
16,simple_cgp_prob,57976
16,simple_cgp_prob,43721
16,simple_cgp_prob,13235
16,simple_cgp_prob,17616
1,simple_cgp_prob,4
16,simple_cgp_prob,31204
16,simple_cgp_prob,30626
16,simple_cgp_prob,11950
16,simple_cgp_prob,15437
16,simple_cgp_prob,14790
16,simple_cgp_prob,87989
16,simple_cgp_prob,6597
16,simple_cgp_prob,19914
16,simple_cgp_prob,68225
16,simple_cgp_prob,22877
16,simple_cgp_prob,15459
1,simple_cgp_prob,0
16,simple_cgp_prob,26990
16,simple_cgp_prob,33702
16,simple_cgp_prob,9276
16,simple_cgp_prob,8263
16,simple_cgp_prob,24467
16,simple_cgp_prob,10065
16,simple_cgp_prob,21495
16,simple_cgp_prob,37284
16,simple_cgp_prob,16562
16,simple_cgp_prob,6063
16,simple_cgp_prob,7299
1,simple_cgp_prob,0
16,simple_cgp_prob,12711
16,simple_cgp_prob,24025
16,simple_cgp_prob,7511
16,simple_cgp_prob,40126
16,simple_cgp_prob,45639
16,simple_cgp_prob,36601
16,simple_cgp_prob,12017
16,simple_cgp_prob,28919
16,simple_cgp_prob,6108
16,simple_cgp_prob,73516
16,simple_cgp_prob,4842
1,simple_cgp_prob,0
16,simple_cgp_prob,39761
16,simple_cgp_prob,10996
16,simple_cgp_prob,44135
16,simple_cgp_prob,8027
16,simple_cgp_prob,14767
16,simple_cgp_prob,17673
16,simple_cgp_prob,25731
16,simple_cgp_prob,13692
16,simple_cgp_prob,34676
16,simple_cgp_prob,25097
16,simple_cgp_prob,31393
1,simple_cgp_prob,0
16,simple_cgp_prob,40207
16,simple_cgp_prob,33244
16,simple_cgp_prob,41516
16,simple_cgp_prob,8011
16,simple_cgp_prob,21114
16,simple_cgp_prob,7492
16,simple_cgp_prob,9374
16,simple_cgp_prob,17927
16,simple_cgp_prob,7283
16,simple_cgp_prob,12044
16,simple_cgp_prob,24076
1,simple_cgp_prob,0
16,simple_cgp_prob,20115
16,simple_cgp_prob,20924
16,simple_cgp_prob,6490
16,simple_cgp_prob,11903
16,simple_cgp_prob,18875
16,simple_cgp_prob,33229
16,simple_cgp_prob,55512
16,simple_cgp_prob,7791
16,simple_cgp_prob,28185
16,simple_cgp_prob,14248
16,simple_cgp_prob,12213
1,simple_cgp_prob,0
16,simple_cgp_prob,22859
1,simple_cgp_prob,0
1,simple_cgp_prob,0
17,simple_cgp_prob,39329
17,simple_cgp_prob,11290
17,simple_cgp_prob,18141
17,simple_cgp_prob,31157
17,simple_cgp_prob,11614
17,simple_cgp_prob,31403
17,simple_cgp_prob,20688
17,simple_cgp_prob,13911
17,simple_cgp_prob,5582
17,simple_cgp_prob,40028
17,simple_cgp_prob,26140
1,simple_cgp_prob,0
17,simple_cgp_prob,50316
17,simple_cgp_prob,19117
17,simple_cgp_prob,15001
17,simple_cgp_prob,28340
17,simple_cgp_prob,22392
17,simple_cgp_prob,12368
17,simple_cgp_prob,15509
17,simple_cgp_prob,59656
